Target,File,Function,LOC,Vulnerable
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_check_keys_differ,8,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_dinit,3,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_stream_update,12,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_cipher,22,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_stream_final,7,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_freectx,5,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_dupctx,20,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_256_xts_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_set_ctx_params,14,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_xts_settable_ctx_params,2,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_128_xts_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aes_xts.c,aes_128_xts_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aes_xts_hw.c,ossl_prov_cipher_hw_aes_xts,2,False
openssl,providers/implementations/ciphers/cipher_aes_xts_hw.c,cipher_hw_aes_xts_generic_initkey,8,False
openssl,providers/implementations/ciphers/cipher_aes_xts_hw.c,cipher_hw_aes_xts_copyctx,8,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_freectx,5,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_dupctx,12,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_256_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_192_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria.c,aria_128_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria128ccm_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria_ccm_newctx,9,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria_ccm_freectx,4,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria_128_ccm_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria192ccm_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria_192_ccm_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria256ccm_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm.c,aria_256_ccm_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_ccm_hw.c,ossl_prov_aria_hw_ccm,2,False
openssl,providers/implementations/ciphers/cipher_aria_ccm_hw.c,ccm_aria_initkey,8,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria128gcm_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria_gcm_newctx,10,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria_gcm_freectx,4,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria_128_gcm_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria192gcm_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria_192_gcm_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria256gcm_newctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_gcm.c,aria_256_gcm_get_params,1,False
openssl,providers/implementations/ciphers/cipher_aria_gcm_hw.c,ossl_prov_aria_hw_gcm,2,False
openssl,providers/implementations/ciphers/cipher_aria_gcm_hw.c,aria_gcm_initkey,6,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_cbc,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,cipher_hw_aria_initkey,15,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,cipher_hw_aria_copyctx,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_ecb,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_ofb128,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_cfb128,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_cfb1,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_cfb8,1,False
openssl,providers/implementations/ciphers/cipher_aria_hw.c,ossl_prov_cipher_hw_aria_ctr,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_freectx,5,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_dupctx,12,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_256_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_192_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia.c,camellia_128_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_cbc,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,cipher_hw_camellia_initkey,18,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,cipher_hw_camellia_copyctx,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_ecb,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_ofb128,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_cfb128,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_cfb1,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_cfb8,1,False
openssl,providers/implementations/ciphers/cipher_camellia_hw.c,ossl_prov_cipher_hw_camellia_ctr,1,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_newctx,9,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_initctx,4,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_freectx,7,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_einit,10,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_dinit,10,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_get_params,2,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_get_ctx_params,12,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_gettable_ctx_params,2,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_set_ctx_params,23,False
openssl,providers/implementations/ciphers/cipher_chacha20.c,chacha20_settable_ctx_params,2,False
openssl,providers/implementations/ciphers/cipher_chacha20_hw.c,ossl_prov_cipher_hw_chacha20,2,False
openssl,providers/implementations/ciphers/cipher_chacha20_hw.c,chacha20_initkey,10,False
openssl,providers/implementations/ciphers/cipher_chacha20_hw.c,chacha20_cipher,48,False
openssl,providers/implementations/ciphers/cipher_chacha20_hw.c,chacha20_initiv,8,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_newctx,14,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_freectx,7,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_einit,12,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_dinit,12,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_cipher,18,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_final,12,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_get_params,2,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_get_ctx_params,36,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_gettable_ctx_params,2,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305.c,chacha20_poly1305_set_ctx_params,64,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,ossl_prov_cipher_hw_chacha20_poly1305,2,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,chacha20_poly1305_initkey,12,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,chacha20_poly1305_aead_cipher,85,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,chacha20_poly1305_tls_cipher,80,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,chacha20_poly1305_initiv,16,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,chacha_poly1305_tls_init,23,False
openssl,providers/implementations/ciphers/cipher_chacha20_poly1305_hw.c,chacha_poly1305_tls_iv_set_fixed,10,False
openssl,providers/implementations/ciphers/cipher_null.c,null_newctx,5,False
openssl,providers/implementations/ciphers/cipher_null.c,null_freectx,3,False
openssl,providers/implementations/ciphers/cipher_null.c,null_einit,8,False
openssl,providers/implementations/ciphers/cipher_null.c,null_dinit,6,False
openssl,providers/implementations/ciphers/cipher_null.c,null_cipher,18,False
openssl,providers/implementations/ciphers/cipher_null.c,null_final,7,False
openssl,providers/implementations/ciphers/cipher_null.c,null_get_params,2,False
openssl,providers/implementations/ciphers/cipher_null.c,null_get_ctx_params,18,False
openssl,providers/implementations/ciphers/cipher_null.c,null_gettable_ctx_params,2,False
openssl,providers/implementations/ciphers/cipher_null.c,null_set_ctx_params,11,False
openssl,providers/implementations/ciphers/cipher_null.c,null_settable_ctx_params,2,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_freectx,5,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_dupctx,12,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_ctr_newctx,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_ctr_get_params,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_ofb128_newctx,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_ofb128_get_params,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_cfb128_newctx,1,False
openssl,providers/implementations/ciphers/cipher_sm4.c,sm4_128_cfb128_get_params,1,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,ossl_prov_cipher_hw_sm4_cbc,1,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,cipher_hw_sm4_initkey,12,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,cipher_hw_sm4_copyctx,1,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,ossl_prov_cipher_hw_sm4_ecb,1,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,ossl_prov_cipher_hw_sm4_ofb128,1,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,ossl_prov_cipher_hw_sm4_cfb128,1,False
openssl,providers/implementations/ciphers/cipher_sm4_hw.c,ossl_prov_cipher_hw_sm4_ctr,1,False
openssl,providers/implementations/ciphers/cipher_tdes.c,tdes_ede3_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes.c,tdes_ede3_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes.c,tdes_ede3_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes.c,tdes_ede3_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_newctx,11,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_dupctx,12,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_freectx,5,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_einit,3,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_init,19,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_dinit,3,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_gettable_ctx_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_get_ctx_params,11,False
openssl,providers/implementations/ciphers/cipher_tdes_common.c,tdes_generatekey,13,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_cfb1_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_cfb1_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_cfb8_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede3_cfb8_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_ecb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_ecb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_cbc_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_cbc_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_ofb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_ofb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_cfb_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default.c,tdes_ede2_cfb_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede3_ofb,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_cipher_hw_tdes_ofb,16,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede3_cfb,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_cipher_hw_tdes_cfb,18,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede3_cfb1,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_cipher_hw_tdes_cfb1,16,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede3_cfb8,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_cipher_hw_tdes_cfb8,15,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede2_ecb,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_cipher_hw_tdes_ede2_initkey,10,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede2_cbc,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede2_ofb,1,False
openssl,providers/implementations/ciphers/cipher_tdes_default_hw.c,ossl_prov_cipher_hw_tdes_ede2_cfb,1,False
openssl,providers/implementations/ciphers/cipher_tdes_hw.c,ossl_cipher_hw_tdes_ede3_initkey,9,False
openssl,providers/implementations/ciphers/cipher_tdes_hw.c,ossl_cipher_hw_tdes_copyctx,7,False
openssl,providers/implementations/ciphers/cipher_tdes_hw.c,ossl_cipher_hw_tdes_cbc,17,False
openssl,providers/implementations/ciphers/cipher_tdes_hw.c,ossl_cipher_hw_tdes_ecb,12,False
openssl,providers/implementations/ciphers/cipher_tdes_hw.c,ossl_prov_cipher_hw_tdes_ede3_ecb,1,False
openssl,providers/implementations/ciphers/cipher_tdes_hw.c,ossl_prov_cipher_hw_tdes_ede3_cbc,1,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,tdes_wrap_cipher,17,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,tdes_wrap_cipher_internal,8,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,des_ede3_wrap,21,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,des_ede3_unwrap,32,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,tdes_wrap_newctx,1,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,tdes_wrap_update,14,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap.c,tdes_wrap_get_params,1,False
openssl,providers/implementations/ciphers/cipher_tdes_wrap_hw.c,ossl_prov_cipher_hw_tdes_wrap_cbc,1,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_new,12,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_dup,12,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_free,8,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_init,11,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_update,4,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_final,7,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_gettable_ctx_params,2,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_get_ctx_params,6,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_size,3,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_settable_ctx_params,2,False
openssl,providers/implementations/macs/cmac_prov.c,cmac_set_ctx_params,17,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2dh_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2key_newctx,7,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2key_freectx,4,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2key_gettable_params,2,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2key_get_params,7,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2key_decode,58,False
openssl,providers/implementations/encode_decode/decode_der2key.c,read_der,12,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der_from_p8,28,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2key_export_object,13,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2dhx_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2dsa_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2ec_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2x25519_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2x448_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2ed25519_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2ed448_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2rsa_newctx,1,False
openssl,providers/implementations/encode_decode/decode_der2key.c,der2rsapss_newctx,1,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2dsa_newctx,1,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2key_newctx,7,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2key_freectx,4,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2key_gettable_params,2,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,msblob2key_get_params,7,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,msblob2key_decode,9,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,read_msblob,5,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2key_post,24,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2key_export_object,13,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,pvk2key_get_params,7,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,pvk2key_decode,8,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,read_pvk,13,False
openssl,providers/implementations/encode_decode/decode_ms2key.c,ms2rsa_newctx,1,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,pem2der_newctx,5,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,pem2der_freectx,4,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,pem2der_gettable_params,2,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,pem2der_get_params,7,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,pem2der_decode,58,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,read_pem,7,False
openssl,providers/implementations/encode_decode/decode_pem2der.c,pem2der_pass_helper,9,False
openssl,providers/implementations/exchange/dh_exch.c,dh_newctx,11,False
openssl,providers/implementations/exchange/dh_exch.c,dh_init,12,False
openssl,providers/implementations/exchange/dh_exch.c,dh_derive,11,False
openssl,providers/implementations/exchange/dh_exch.c,dh_plain_derive,24,False
